word,label
73%,PERCENT
iPad,PRODUCT
more than eight,CARDINAL
iPad Pro,PRODUCT
94%,PERCENT
iPad,PRODUCT
68%,PERCENT
the December quarter,DATE
iPad,PRODUCT
Mac,ORG
120,CARDINAL
iPad,PRODUCT
iPad,PRODUCT
POS system,ORG
"34,000",CARDINAL
Apple Pay,PRODUCT
Apple Pay,PRODUCT
IBM,ORG
Mac,ORG
Mac,ORG
"more than 90,000",CARDINAL
"48,000",CARDINAL
iPads,PRODUCT
"81,000",CARDINAL
iPhones,PRODUCT
IBM,ORG
three,CARDINAL
5,CARDINAL
as much as $535,MONEY
Mac,ORG
full-year,DATE
the quarter,DATE
$237.6 billion,MONEY
$6.1 billion,MONEY
$216 billion,MONEY
91%,PERCENT
United States,COUNTRY
$7 billion,MONEY
July,DATE
$79 billion,MONEY
the end of the quarter,DATE
over $9 billion,MONEY
the September quarter,DATE
$3.1 billion,MONEY
$3 billion,MONEY
28.6 million,CARDINAL
Apple,ORG
$3 billion,MONEY
22.5 million,CARDINAL
seventh,ORDINAL
an additional 12.3 million,CARDINAL
the quarter,DATE
1.5%,PERCENT
$186 billion,MONEY
$250 billion,MONEY
$133 billion,MONEY
the September quarter,DATE
four,CARDINAL
$3.6 billion,MONEY
the year,DATE
$12.8 billion,MONEY
the quarter,DATE
26%,PERCENT
25.5%,PERCENT
the full fiscal year,DATE
25.6%,PERCENT
the December quarter,DATE
Nancy,PERSON
between $76 billion and $78 billion,MONEY
the December quarter a year ago,DATE
between 38% and 38.5%,PERCENT
between $6.9 billion and $7 billion,MONEY
OI&E,PERSON
about $400 million,MONEY
about 26%,PERCENT
today,DATE
0.57,MONEY
"November 10, 2016",DATE
"November 7, 2016",DATE
Nancy Paxton,PERSON
Apple,ORG
one,CARDINAL
one,CARDINAL
one,CARDINAL
first,ORDINAL
First,ORDINAL
Gene Munster,PERSON
Piper Jaffray,ORG
Eugene,PERSON
Charles,PERSON
Munster,PERSON
Piper Jaffray,ORG
Tim,PERSON
a month,DATE
iPhone 7,PRODUCT
annual,DATE
second,ORDINAL
Apple,ORG
Timothy Donald Cook,PERSON
Apple,ORG
iPhone 7,PRODUCT
Gene,PERSON
iPhone 7 Plus,PRODUCT
the early weeks,DATE
today,DATE
Eugene,PERSON
Charles,PERSON
Munster,PERSON
Piper Jaffray,ORG
one,CARDINAL
the end of the quarter,DATE
iPhone,PRODUCT
Timothy Donald Cook,PERSON
Apple,ORG
iPhone 7,PRODUCT
iPhone 7 Plus,PRODUCT
iPhone 7 Plus,PRODUCT
Eugene,PERSON
Charles,PERSON
Munster,PERSON
Piper Jaffray,ORG
Nancy Paxton,PERSON
Apple,ORG
Gene,PERSON
Katy Huberty,PERSON
Morgan Stanley,ORG
Kathryn,PERSON
Lynn,PERSON
Huberty,PERSON
Morgan Stanley,ORG
afternoon,TIME
Luca,PERSON
the extra week,DATE
iPhone,PRODUCT
two,CARDINAL
Luca Maestri,PERSON
Apple,ORG
Katy,PERSON
the 14th week,DATE
the December quarter,DATE
December quarter a year ago,DATE
quarterly,DATE
this year,DATE
Tim,PERSON
iPhone 7,PRODUCT
24%,PERCENT
September,DATE
the December quarter,DATE
the 14th week,DATE
the few extra days,DATE
this quarter,DATE
these extra few days,DATE
iPhone,PRODUCT
this year,DATE
the first 90 days,DATE
this year,DATE
only two days last year,DATE
this year,DATE
last year,DATE
iPhone,PRODUCT
3.3 million,CARDINAL
the first quarter of 2016,DATE
Tim,PERSON
iPhone 7 Plus,PRODUCT
this year,DATE
this year,DATE
a year ago,DATE
a year ago,DATE
$548 million,MONEY
one,CARDINAL
this year,DATE
about $650 million,MONEY
the December quarter,DATE
the December quarter,DATE
Kathryn,PERSON
Lynn,PERSON
Huberty,PERSON
Morgan Stanley,ORG
A,CARDINAL
Tim,PERSON
the past three years,DATE
a fifth,CARDINAL
Timothy Donald Cook,PERSON
Apple,ORG
today,DATE
Kathryn,PERSON
Lynn,PERSON
Huberty,PERSON
Morgan Stanley,ORG
Nancy Paxton,PERSON
Apple,ORG
Katy,PERSON
Cross Research,ORG
Shannon,PERSON
Shannon,PERSON
Cross Research,ORG
A,CARDINAL
first,ORDINAL
Tim,PERSON
China,COUNTRY
the first quarter,DATE
China,COUNTRY
Timothy Donald Cook,PERSON
Apple,ORG
Shannon,PERSON
the quarter,DATE
the full year of 2016,DATE
17%,PERCENT
the fiscal year 2015,DATE
84%,PERCENT
the previous year,DATE
2014 to 2016,DATE
52%,PERCENT
23%,PERCENT
the fiscal year 2016,DATE
about 3%,PERCENT
14%,PERCENT
2015,DATE
China,COUNTRY
iPhone 6,PRODUCT
iPhone 6 Plus,PRODUCT
China,COUNTRY
fiscal year 2016,DATE
iPhone 5S,PRODUCT
last year,DATE
the few quarters,DATE
two,CARDINAL
first,ORDINAL
second,ORDINAL
iPhone 7,PRODUCT
the quarter,DATE
this quarter,DATE
China,COUNTRY
around 45%,PERCENT
50%,PERCENT
China,COUNTRY
Shannon,PERSON
Cross Research,ORG
Timothy Donald Cook,PERSON
Apple,ORG
Shannon,PERSON
Cross Research,ORG
one,CARDINAL
at least this week,DATE
Timothy Donald Cook,PERSON
Apple,ORG
Shannon,PERSON
Cross Research,ORG
Timothy Donald Cook,PERSON
Apple,ORG
Nancy Paxton,PERSON
Apple,ORG
Shannon,PERSON
Toni Sacconaghi,PERSON
Bernstein,ORG
Antonio,PERSON
Sacconaghi,PERSON
Bernstein,ORG
Apple,ORG
an extra week this quarter,DATE
Samsung,ORG
iPhone,PRODUCT
an extra week,DATE
7% or 8%,PERCENT
iPhone,PRODUCT
iPhone,PRODUCT
Luca Maestri,PERSON
Apple,ORG
Toni,PERSON
the December quarter,DATE
just a few minutes ago,DATE
an extra few days,DATE
iPhone,PRODUCT
3.3 million,CARDINAL
a year ago,DATE
two,CARDINAL
one,CARDINAL
a year ago,DATE
7 and 7 Plus,DATE
iPhone,PRODUCT
Antonio,PERSON
Sacconaghi,PERSON
Bernstein,ORG
Tim,PERSON
Apple,ORG
Apple,ORG
Apple,ORG
Timothy Donald Cook,PERSON
Apple,ORG
Nancy Paxton,PERSON
Apple,ORG
Toni,PERSON
Goldman Sachs,ORG
Simona Jankowski,PERSON
Simona,PERSON
Jankowski,PERSON
Goldman Sachs,ORG
Luca,PERSON
Tim,PERSON
Luca,PERSON
24%,PERCENT
Luca Maestri,PERSON
Apple,ORG
Simona,PERSON
January,DATE
the year,DATE
App Store,PRODUCT
Tim,PERSON
Apple Music,PRODUCT
Simona,PERSON
Jankowski,PERSON
Goldman Sachs,ORG
Tim,PERSON
Google,ORG
Amazon,ORG
Siri,PRODUCT
Timothy Donald Cook,PERSON
Apple,ORG
second,ORDINAL
first,ORDINAL
one,CARDINAL
Siri,PRODUCT
today,DATE
iOS,PRODUCT
10,CARDINAL
Mac,ORG
2 billion,CARDINAL
Siri,PRODUCT
Simona,PERSON
Jankowski,PERSON
Goldman Sachs,ORG
Timothy Donald Cook,PERSON
Apple,ORG
Nancy Paxton,PERSON
Apple,ORG
Simona,PERSON
Steve,PERSON
UBS,ORG
Steven,PERSON
UBS Securities,ORG
Luca,PERSON
about $1.3 billion,MONEY
June,DATE
$400 million,MONEY
September,DATE
September,DATE
Luca Maestri,PERSON
Apple,ORG
Steve,PERSON
a year ago,DATE
the year,DATE
AppleCare,PRODUCT
Steven,PERSON
UBS Securities,ORG
Tim,PERSON
antsy,ORG
Apple,ORG
recent years,DATE
Apple,ORG
today,DATE
the next three,DATE
five years,DATE
B,CARDINAL
gap,ORG
a couple years,DATE
Timothy Donald Cook,PERSON
Apple,ORG
Steven,PERSON
UBS Securities,ORG
the year,DATE
Timothy Donald Cook,PERSON
Apple,ORG
Steven,PERSON
UBS Securities,ORG
Nancy Paxton,PERSON
Apple,ORG
Steve,PERSON
America,COUNTRY
Wamsi Mohan,PERSON
Wamsi Mohan,PERSON
America,COUNTRY
Merrill Lynch,ORG
Tim,PERSON
Luca,PERSON
iPhone 7 Plus,PRODUCT
20,MONEY
iPhones,PRODUCT
Timothy Donald Cook,PERSON
Apple,ORG
iPhone 7 Plus,PRODUCT
iPhone 7,PRODUCT
iPhone 7 Plus,PRODUCT
Luca Maestri,PERSON
Apple,ORG
Wamsi,PERSON
Wamsi Mohan,PERSON
America,COUNTRY
Merrill Lynch,ORG
Tim,PERSON
this year,DATE
iPhone 7,PRODUCT
7 Plus,DATE
Two years ago,DATE
iPhone,PRODUCT
iPhone 6,PRODUCT
6 Plus,CARDINAL
every couple of years,DATE
Timothy Donald Cook,PERSON
Apple,ORG
this year,DATE
every two years,DATE
two year,DATE
Wamsi Mohan,PERSON
America,COUNTRY
Merrill Lynch,ORG
Tim,PERSON
Timothy Donald Cook,PERSON
Apple,ORG
Nancy Paxton,PERSON
Apple,ORG
Wamsi,PERSON
Jim Suva,PERSON
Citi,GPE
Citigroup,ORG
Tim,PERSON
Luca,PERSON
Tim,PERSON
India,COUNTRY
India,COUNTRY
India,COUNTRY
China,COUNTRY
India,COUNTRY
Tim,PERSON
OpEx,ORG
the 14th week,DATE
Timothy Donald Cook,PERSON
Apple,ORG
Luca,PERSON
India,COUNTRY
the next decade,DATE
India,COUNTRY
almost 50%,PERCENT
under 25,DATE
India,COUNTRY
one,CARDINAL
this year or this year,DATE
next year,DATE
4,CARDINAL
iPhone,PRODUCT
China,COUNTRY
India,COUNTRY
China,COUNTRY
the next decade or so,DATE
Luca Maestri,PERSON
Apple,ORG
Jim,PERSON
OpEx,ORG
OpEx,ORG
the last couple of years,DATE
the years,DATE
fiscal 2016,DATE
25%,PERCENT
second,ORDINAL
the December quarter,DATE
9%,PERCENT
Citigroup,ORG
Nancy Paxton,PERSON
Apple,ORG
Jim,PERSON
Rod Hall,PERSON
JPMorgan,ORG
JPMorgan,ORG
one,CARDINAL
Luca,PERSON
Tim,PERSON
Luca,PERSON
about 50,CARDINAL
70,CARDINAL
first,ORDINAL
Luca Maestri,PERSON
Apple,ORG
Rod,PERSON
the last year's,DATE
the December quarter,DATE
38%,PERCENT
the June quarter,DATE
the September quarter,DATE
the December quarter,DATE
the December quarter,DATE
the September quarter,DATE
our December quarter,DATE
last year,DATE
40%,PERCENT
around 40%,PERCENT
40%,PERCENT
41%,PERCENT
year-over-year,DATE
last year,DATE
$548 million,MONEY
40,CARDINAL
60,CARDINAL
70,CARDINAL
less than 100,CARDINAL
the last two years,DATE
the last two years,DATE
15%,PERCENT
two thirds,CARDINAL
United States,COUNTRY
15%,PERCENT
just 2016,DATE
2015,DATE
340,CARDINAL
the years,DATE
JPMorgan,ORG
Luca,PERSON
Tim,PERSON
Apple,ORG
Timothy Donald Cook,PERSON
Apple,ORG
Apple,ORG
annually,DATE
April of next year,DATE
Nancy Paxton,PERSON
Apple,ORG
Rod,PERSON
JPMorgan,ORG
Nancy Paxton,PERSON
Apple,ORG
A,CARDINAL
today,DATE
two weeks,DATE
888,CARDINAL
719,CARDINAL
2017273,DATE
approximately 5:00 PM Pacific Time,TIME
today,DATE
Kristin,PERSON
408,CARDINAL
Joan Hoover,PERSON
Joan,PERSON
408,CARDINAL
408,CARDINAL
today,DATE
