word,label
iPhone X,PRODUCT
8,DATE
8 Plus,CARDINAL
the December quarter,DATE
80%,PERCENT
iPhones,PRODUCT
$10 billion,MONEY
A year ago,DATE
one,CARDINAL
$640 million,MONEY
Q4 this year,DATE
27%,PERCENT
Tim,PERSON
quarterly,DATE
fiscal 2016,DATE
2020,DATE
over 330 million,CARDINAL
over 50%,PERCENT
a year ago,DATE
"30,000",CARDINAL
third,ORDINAL
App Store,PRODUCT
today,DATE
less than 0.3%,PERCENT
Mac,ORG
July,DATE
quarterly,DATE
Mac,ORG
Mac,ORG
America,COUNTRY
India,COUNTRY
Middle East,COUNTRY
Africa,COUNTRY
Eastern Europe,COUNTRY
over 100 million,CARDINAL
the September quarter,DATE
9.7 million,CARDINAL
iPads,PRODUCT
the quarter,DATE
iPad,PRODUCT
America,COUNTRY
Europe,LOC
Japan,COUNTRY
India,COUNTRY
South Asia,LOC
iPads,PRODUCT
the quarter,DATE
nearly half,CARDINAL
iPad,PRODUCT
iPads,PRODUCT
iPad,PRODUCT
58%,PERCENT
the September quarter,DATE
54%,PERCENT
a year ago,DATE
451,CARDINAL
iPad,PRODUCT
96%,PERCENT
iPad,PRODUCT
iPad Pro,PRODUCT
the December quarter,DATE
74%,PERCENT
iPads,PRODUCT
31%,PERCENT
September quarter,DATE
over $1 billion,MONEY
a year ago,DATE
over 50%,PERCENT
Apple,ORG
TV,PRODUCT
earlier this year,DATE
fiscal 2018,DATE
iOS,PRODUCT
450,CARDINAL
47,CARDINAL
50,CARDINAL
iOS,PRODUCT
iOS,PRODUCT
9,CARDINAL
10,CARDINAL
iOS,PRODUCT
iOS,PRODUCT
thousands,CARDINAL
iOS,PRODUCT
iOS,PRODUCT
iPhones,PRODUCT
iPads,PRODUCT
first,ORDINAL
IBM,ORG
240,CARDINAL
iOS,PRODUCT
earlier in the year,DATE
two,CARDINAL
IBM Watson,ORG
IBM,ORG
Apple,ORG
iOS,PRODUCT
Over 60,CARDINAL
one,CARDINAL
iOS,PRODUCT
Apple,ORG
iOS,PRODUCT
millions,CARDINAL
iOS,PRODUCT
Apple,ORG
Apple,ORG
"over 40,000",CARDINAL
the quarter,DATE
$237.1 billion,MONEY
$102.5 billion,MONEY
$12 billion,MONEY
$122.6 billion,MONEY
earlier this year,DATE
over $23 billion,MONEY
quarter,DATE
92.5 million,CARDINAL
Apple,ORG
$19.4 billion,MONEY
$3.5 billion,MONEY
our fiscal year 2018,DATE
over $36 billion to $265.6 billion,MONEY
Americas,LOC
Europe,LOC
Japan,COUNTRY
Asia-Pacific,LOC
23%,PERCENT
last year,DATE
29%,PERCENT
almost $90 billion,MONEY
the year,DATE
almost $14 billion,MONEY
over $73 billion,MONEY
December quarter,DATE
fiscal year,DATE
First,ORDINAL
this December quarter,DATE
Second,ORDINAL
this December quarter,DATE
FASB,ORG
Siri,PRODUCT
iCloud,PRODUCT
fiscal 2018,DATE
less than 1%,PERCENT
fiscal 2016,DATE
2020,DATE
Third,ORDINAL
the December quarter,DATE
iPhone,PRODUCT
iPad,PRODUCT
Mac,ORG
recent years,DATE
today,DATE
Fourth,ORDINAL
the December quarter,DATE
the December quarter,DATE
Nancy,PERSON
the holiday season,DATE
between $89 billion and $93 billion,MONEY
First,ORDINAL
iPhones,PRODUCT
this year,DATE
last year,DATE
Second,ORDINAL
almost $2 billion,MONEY
Third,ORDINAL
fourth,ORDINAL
between 38% and 38.5%,PERCENT
between $8.7 billion and $8.8 billion,MONEY
OI&E,PERSON
about $300 million,MONEY
about 16.5%,PERCENT
today,DATE
0.73,MONEY
"November 15, 2018",DATE
"November 12, 2018",DATE
Nancy Paxton,PERSON
Apple,ORG
Luca,PERSON
two,CARDINAL
first,ORDINAL
first,ORDINAL
Wamsi Mohan,PERSON
America,COUNTRY
Merrill Lynch,ORG
Wamsi Mohan,PERSON
America,COUNTRY
Merrill Lynch,ORG
Tim,PERSON
China,COUNTRY
Netflix,ORG
Fortnite,ORG
App Store,PRODUCT
Timothy Donald Cook,PERSON
Apple,ORG
Turkey,COUNTRY
India,COUNTRY
Brazil,COUNTRY
Russia,COUNTRY
us,GPE
India,COUNTRY
Q4,GPE
Brazil,COUNTRY
the previous year,DATE
China,COUNTRY
China,COUNTRY
China,COUNTRY
last quarter,DATE
16%,PERCENT
iPhone,PRODUCT
App Store,PRODUCT
China,COUNTRY
China,COUNTRY
China,COUNTRY
App Store,PRODUCT
two,CARDINAL
App Store,PRODUCT
"100,000",CARDINAL
one,CARDINAL
Today,DATE
the past few months,DATE
Luca,PERSON
less than 0.3%,PERCENT
millions,CARDINAL
"30,000",CARDINAL
App Store,PRODUCT
Wamsi Mohan,PERSON
America,COUNTRY
Merrill Lynch,ORG
Tim,PERSON
Timothy Donald Cook,PERSON
Apple,ORG
Wamsi Mohan,PERSON
America,COUNTRY
Merrill Lynch,ORG
Apple,ORG
healthcare,ORG
CareKit,GPE
Apple,ORG
Apple,ORG
healthcare,ORG
healthcare,ORG
Timothy Donald Cook,PERSON
Apple,ORG
Apple,ORG
our past several years,DATE
Nancy Paxton,PERSON
Apple,ORG
Wamsi,PERSON
Shannon,PERSON
Cross Research,ORG
Shannon,PERSON
Cross Research,ORG
$4 billion,MONEY
the quarter,DATE
Luca Maestri,PERSON
Apple,ORG
Shannon,PERSON
the holiday season,DATE
quarterly,DATE
first,ORDINAL
iPhones,PRODUCT
this year,DATE
last year,DATE
Last year,DATE
iPhone,PRODUCT
iPhone X,PRODUCT
iPhone X,PRODUCT
Q1,GPE
This year,DATE
Q4,ORG
Q4 of 2018,DATE
second,ORDINAL
a number of years now,DATE
the last 12 months,DATE
the December quarter,DATE
200,CARDINAL
almost $2 billion,MONEY
third,ORDINAL
Tim,PERSON
the last six weeks,DATE
Tim,PERSON
12 months ago,DATE
Shannon,PERSON
Cross Research,ORG
90 days,DATE
the last however many years,DATE
P,CARDINAL
Luca Maestri,PERSON
Apple,ORG
recent years,DATE
the last three years,DATE
any quarter,DATE
the last three years,DATE
the last three years,DATE
the last three years,DATE
smartphones,GPE
quarterly,DATE
Timothy Donald Cook,PERSON
Apple,ORG
one,CARDINAL
Shannon,PERSON
Nancy Paxton,PERSON
Apple,ORG
Shannon,PERSON
Mike Olson,PERSON
Piper Jaffray,ORG
Mike,PERSON
Olson,PERSON
Piper Jaffray,ORG
afternoon,TIME
iPhone,PRODUCT
XR,ORDINAL
the December quarter,DATE
XR,PRODUCT
Timothy Donald Cook,PERSON
Apple,ORG
Mike,PERSON
Tim,PERSON
XS Max,PERSON
a few weeks,DATE
XR,PRODUCT
I guess five days or so,DATE
XS Max,PERSON
Mike,PERSON
Olson,PERSON
Piper Jaffray,ORG
recent months,DATE
Luca Maestri,PERSON
Apple,ORG
Mike,PERSON
the September quarter,DATE
Apple Music,PRODUCT
App Store,PRODUCT
AppleCare,PRODUCT
Apple Pay,PRODUCT
the last several quarters,DATE
the last three years,DATE
Apple Pay,PRODUCT
Apple Music,PRODUCT
App Store,PRODUCT
fiscal 2016,DATE
2020,DATE
Timothy Donald Cook,PERSON
Apple,ORG
Mike,PERSON
Just a year ago,DATE
a year ago,DATE
1,CARDINAL
Six months or so,DATE
1.5,CARDINAL
2,CARDINAL
China,COUNTRY
a few weeks ago,DATE
Berlin,GPE
last week,DATE
the early days,DATE
Nancy Paxton,PERSON
Apple,ORG
Mike,PERSON
Katy Huberty,PERSON
Morgan Stanley,ORG
Kathryn,PERSON
Lynn,PERSON
Huberty,PERSON
Morgan Stanley,ORG
Tim,PERSON
Timothy Donald Cook,PERSON
Apple,ORG
Katy,PERSON
Japan,COUNTRY
Korea,COUNTRY
China,COUNTRY
United States,COUNTRY
China,COUNTRY
Europe,LOC
Kathryn,PERSON
Lynn,PERSON
Huberty,PERSON
Morgan Stanley,ORG
Luca,PERSON
NAND,GPE
the September quarter,DATE
Luca Maestri,PERSON
Apple,ORG
Kathryn,PERSON
Lynn,PERSON
Huberty,PERSON
Morgan Stanley,ORG
Luca Maestri,PERSON
Apple,ORG
Katy,PERSON
about 30,CARDINAL
the December quarter,DATE
the December quarter,DATE
90,CARDINAL
the last six weeks,DATE
one,CARDINAL
Nancy Paxton,PERSON
Apple,ORG
Katy,PERSON
Jim Suva,PERSON
Citigroup,ORG
Suva,PRODUCT
Citigroup,ORG
Tim,PERSON
Luca,PERSON
first,ORDINAL
second,ORDINAL
Tim,PERSON
India,COUNTRY
India,COUNTRY
about only about 1%,PERCENT
Luca,PERSON
iPhone,PRODUCT
iPhone,PRODUCT
negative year,DATE
year,DATE
Timothy Donald Cook,PERSON
Apple,ORG
India,COUNTRY
Indian,NORP
iPhones,PRODUCT
India,COUNTRY
India,COUNTRY
Luca Maestri,PERSON
Apple,ORG
Jim,PERSON
First,ORDINAL
Tim,PERSON
the December quarter,DATE
first,ORDINAL
first,ORDINAL
today,DATE
iPhone,PRODUCT
the September quarter,DATE
the end of the day,DATE
Timothy Donald Cook,PERSON
Apple,ORG
second,ORDINAL
Nancy Paxton,PERSON
Apple,ORG
Jim,PERSON
today,DATE
two weeks,DATE
Apple,ORG
888,CARDINAL
719,CARDINAL
3699080,DATE
approximately 5:00 PM Pacific Time,TIME
today,DATE
Kristin,PERSON
408,CARDINAL
Matt,PERSON
Matt,PERSON
408,CARDINAL
408,CARDINAL
today,DATE
